"band"	"frequency_hz"	"time_s"	"mean_temperature_slope_db_per_c"	"n_subjects"
"beta"	21	3.0500000000000007	-0.06990671691291983	14
"beta"	21	3.0999999999999996	-0.07161557036057628	14
"beta"	21	3.1500000000000004	0.0025134601655215716	14
"beta"	21	3.200000000000001	0.05132561533683155	14
"beta"	21	3.25	0.04393698584611853	14
"beta"	21	3.3000000000000007	0.021229493030202138	14
"beta"	21	3.3499999999999996	-0.006058919991295605	14
"beta"	21	3.4000000000000004	-0.09360057088543147	14
"beta"	21	3.450000000000001	-0.1455571828661449	14
"beta"	21	3.5	-0.10594457969465952	14
"beta"	21	3.5500000000000007	-0.049260732025777666	14
"beta"	21	3.5999999999999996	-0.015578613898518506	14
"beta"	21	3.6500000000000004	-0.038773322388142184	14
"beta"	21	3.700000000000001	-0.03221537280971185	14
"beta"	21	3.75	-0.04728790130919401	14
"beta"	21	3.8000000000000007	-0.05523861175759827	14
"beta"	21	3.8499999999999996	0.026120871796354066	14
"beta"	21	3.9000000000000004	0.06391194463716393	14
"beta"	21	3.950000000000001	-0.02367250071547162	14
"beta"	21	4	-0.07840498430978626	14
"beta"	21	4.050000000000001	0.02128689173054025	14
"beta"	21	4.1	0.1359288613923537	14
"beta"	21	4.15	0.07354515812361043	14
"beta"	21	4.200000000000001	0.07767758771182898	14
"beta"	21	4.25	0.04070059183645382	14
"beta"	21	4.300000000000001	0.0224855591815238	14
"beta"	21	4.35	0.07504491102273315	14
"beta"	21	4.4	0.06848497126887208	14
"beta"	21	4.450000000000001	0.0322233670336522	14
"beta"	21	4.5	0.014477452932719004	14
"beta"	21	4.550000000000001	-0.01783993931852553	14
"beta"	21	4.600000000000001	-0.08981633904725791	14
"beta"	21	4.65	-0.16038241095513864	14
"beta"	21	4.700000000000001	-0.14541380110943147	14
"beta"	21	4.75	-0.0671388066312469	14
"beta"	21	4.800000000000001	-0.019096501048357636	14
"beta"	21	4.850000000000001	0.035709249564228614	14
"beta"	21	4.9	0.023669216235469033	14
"beta"	21	4.950000000000001	-0.027569931689772304	14
"beta"	21	5	-0.13160222577101863	14
"beta"	21	5.050000000000001	-0.11634198444465116	14
"beta"	21	5.100000000000001	-0.04196048113516475	14
"beta"	21	5.15	-0.026514458711176477	14
"beta"	21	5.200000000000001	-0.04466678788147666	14
"beta"	21	5.25	-0.05263789509774047	14
"beta"	21	5.300000000000001	-0.07397616245431367	14
"beta"	21	5.350000000000001	-0.02926569993345435	14
"beta"	21	5.4	-0.0425114048673541	14
"beta"	21	5.450000000000001	-0.053218799092812206	14
"beta"	21	5.5	-0.0595813385462608	14
"beta"	21	5.550000000000001	-0.07207370983967858	14
"beta"	21	5.600000000000001	-0.09590100037794261	14
"beta"	21	5.65	-0.12839301933417607	14
"beta"	21	5.700000000000001	-0.18792794315682557	14
"beta"	21	5.75	-0.155450103400304	14
"beta"	21	5.800000000000001	-0.08661878250104785	14
"beta"	21	5.850000000000001	-0.040919493370974384	14
"beta"	21	5.9	-0.012979553721677774	14
"beta"	21	5.950000000000001	-0.004999789577491531	14
"beta"	21	6	0.009921539012819978	14
"beta"	21	6.050000000000001	0.024088777557681802	14
"beta"	21	6.100000000000001	0.03918478184769314	14
"beta"	21	6.15	0.011407684963969196	14
"beta"	21	6.200000000000001	-0.040228522318470725	14
"beta"	21	6.25	-0.14888421121264914	14
"beta"	21	6.300000000000001	-0.14268585454937013	14
"beta"	21	6.350000000000001	0.015223876924972882	14
"beta"	21	6.4	0.10036578917004782	14
"beta"	21	6.450000000000001	0.14227789550970824	14
"beta"	21	6.5	0.08924166514688914	14
"beta"	21	6.550000000000001	0.035435997989575176	14
"beta"	21	6.600000000000001	0.03395756856820472	14
"beta"	21	6.65	0.004902537895314761	14
"beta"	21	6.700000000000001	0.031829694529443994	14
"beta"	21	6.75	0.037561131562406466	14
"beta"	21	6.800000000000001	0.06456010412971801	14
"beta"	21	6.850000000000001	0.08141672744689356	14
"beta"	21	6.9	0.0910418200015386	14
"beta"	21	6.950000000000001	0.0549368149964138	14
"beta"	21	7	0.1109509753106511	14
"beta"	21	7.050000000000001	0.17943468068171595	14
"beta"	21	7.100000000000001	0.17214516904909236	14
"beta"	21	7.15	0.14066946218029108	14
"beta"	21	7.200000000000001	0.13026098901981137	14
"beta"	21	7.25	0.13097820956309475	14
"beta"	21	7.300000000000001	0.14069188475714803	14
"beta"	21	7.350000000000001	0.10030478795201105	14
"beta"	21	7.4	0.09484041472947492	14
"beta"	21	7.450000000000001	0.06279466318601792	14
"beta"	21	7.5	0.055208619802034786	14
"beta"	21	7.550000000000001	0.0345170032735521	14
"beta"	21	7.600000000000001	0.036958899515354034	14
"beta"	21	7.65	0.028796520246080766	14
"beta"	21	7.700000000000001	0.12608686043140777	14
"beta"	21	7.75	0.1483994708973815	14
"beta"	21	7.800000000000001	0.16111957039564842	14
"beta"	21	7.850000000000001	0.18425030819749644	14
"beta"	21	7.9	0.15865377755846738	14
"beta"	21	7.950000000000001	0.17833176224347788	14
"beta"	21	8	0.143000969855623	14
"beta"	21	8.05	0.06080676824290595	14
"beta"	21	8.100000000000001	0.02332340244295188	14
"beta"	21	8.15	0.08475866279143	14
"beta"	21	8.200000000000001	0.12131780015734374	14
"beta"	21	8.25	0.11640789433583976	14
"beta"	21	8.3	0.12057319182459904	14
"beta"	21	8.350000000000001	0.12279150005388104	14
"beta"	21	8.4	0.07237165148388953	14
"beta"	21	8.450000000000001	0.027677612319081026	14
"beta"	21	8.5	0.08239937824208539	14
"beta"	21	8.55	0.06321625642794851	14
"beta"	21	8.600000000000001	0.05518421083504023	14
"beta"	21	8.65	0.05063484010880311	14
"beta"	21	8.700000000000001	0.061450636979881346	14
"beta"	21	8.75	0.10183126794667866	14
"beta"	21	8.8	0.13835536262466144	14
"beta"	21	8.850000000000001	0.14911418580722735	14
"beta"	21	8.9	0.17206466730770925	14
"beta"	21	8.950000000000001	0.14269076572424402	14
"beta"	21	9	0.15450057331461625	14
"beta"	21	9.05	0.11186776426379105	14
"beta"	21	9.100000000000001	0.0900544491461304	14
"beta"	21	9.15	0.10023347453067201	14
"beta"	21	9.200000000000001	0.14743516489653688	14
"beta"	21	9.25	0.11890181560843267	14
"beta"	21	9.3	0.11694979425761731	14
"beta"	21	9.350000000000001	0.12824505307401227	14
"beta"	21	9.4	0.05302418168450272	14
"beta"	21	9.450000000000001	0.03220518479378266	14
"beta"	21	9.5	0.0289883261713726	14
"beta"	21	9.55	0.08265535317895013	14
"beta"	21	9.600000000000001	0.11362659471939093	14
"beta"	21	9.65	0.09035768733839904	14
"beta"	21	9.700000000000001	0.049697073030395486	14
"beta"	21	9.75	0.03454852301657861	14
"beta"	21	9.8	0.052786293028771004	14
"beta"	21	9.850000000000001	0.10712719037696417	14
"beta"	21	9.9	0.13152262331685632	14
"beta"	21	9.950000000000001	0.18506438539766634	14
"beta"	21	10	0.21238480939335516	14
"beta"	21	10.05	0.18340818424597657	14
"beta"	21	10.100000000000001	0.17477183953404207	14
"beta"	21	10.15	0.19754660885822858	14
"beta"	21	10.200000000000001	0.20141123661117274	14
"beta"	21	10.25	0.13736902787108388	14
"beta"	21	10.3	0.09848540835181899	14
"beta"	21	10.350000000000001	0.12542886942861042	14
"beta"	21	10.4	0.11871537799091299	14
"beta"	21	10.450000000000001	0.12102454075016121	14
"beta"	21	10.5	0.17135750850557635	14
"beta"	21	10.55	0.19517498491166713	14
"beta"	21	10.600000000000001	0.1977331821309047	14
"beta"	21	10.65	0.20154050961552342	14
"beta"	21	10.700000000000001	0.13246015474730402	14
"beta"	21	10.75	0.12193585250170258	14
"beta"	21	10.8	0.14401947092029713	14
"beta"	21	10.850000000000001	0.12397903932248919	14
"beta"	21	10.9	0.07359528226682378	14
"beta"	21	10.950000000000001	0.08495533057604668	14
"beta"	21	11	0.09170568466261982	14
"beta"	21	11.05	0.1423506706953432	14
"beta"	21	11.100000000000001	0.16794881431270456	14
"beta"	21	11.150000000000002	0.17440212435237096	14
"beta"	21	11.2	0.15951753685252174	14
"beta"	21	11.25	0.11340083036115194	14
"beta"	21	11.3	0.06830532781085231	14
"beta"	21	11.350000000000001	0.07019611921861268	14
"beta"	21	11.400000000000002	0.10546450473735731	14
"beta"	21	11.45	0.0731340332512092	14
"beta"	21	11.5	0.07592775537616502	14
"beta"	21	11.55	0.07460241993155144	14
"beta"	21	11.600000000000001	0.047024923099438565	14
"beta"	21	11.650000000000002	0.06240571431648286	14
"beta"	21	11.7	0.0995063910089278	14
"beta"	21	11.75	0.12524743899235175	14
"beta"	21	11.8	0.15856477615774928	14
"beta"	21	11.850000000000001	0.14001421739167566	14
"beta"	21	11.900000000000002	0.12441641779968812	14
"beta"	21	11.95	0.0952916536124092	14
"beta"	21	12	0.120781270361579	14
"beta"	21	12.05	0.09925884039315745	14
"beta"	21	12.100000000000001	0.07260822176955191	14
"beta"	21	12.150000000000002	0.05774641847323073	14
"beta"	21	12.2	0.0459600484471567	14
"beta"	21	12.25	0.1341937169430493	14
"beta"	21	12.3	0.09396550793023237	14
"beta"	21	12.350000000000001	0.08896791054429222	14
"beta"	21	12.400000000000002	0.12991616813027645	14
"beta"	21	12.45	0.1452600975605709	14
"beta"	21	12.5	0.11228566976435277	14
"beta"	21	12.55	0.06958861167178564	14
"beta"	21	12.600000000000001	0.09273781960255056	14
"beta"	21	12.650000000000002	0.09924135932626767	14
"beta"	21	12.7	0.05780044179319711	14
"beta"	21	12.75	0.09069837702244067	14
"beta"	21	12.8	0.18118851644723757	14
"beta"	21	12.850000000000001	0.3028016004331927	14
"beta"	21	12.900000000000002	0.28254222558027026	14
"beta"	21	12.95	0.23068277527204015	14
"beta"	21	13	0.1997356915973974	14
"beta"	21	13.05	0.1328348892594758	14
"beta"	21	13.100000000000001	0.08780130824454616	14
"beta"	21	13.150000000000002	0.07402215260005371	14
"beta"	21	13.2	0.10857066404207304	14
"beta"	21	13.25	0.2074380998580094	14
"beta"	21	13.3	0.19052149100177387	14
"beta"	21	13.350000000000001	0.16051361580638068	14
"beta"	21	13.400000000000002	0.15881144988707627	14
"beta"	21	13.45	0.13187222930843157	14
"beta"	21	13.5	0.09971080325911627	14
"beta"	21	13.55	0.08352051500176705	14
"beta"	21	13.600000000000001	0.10132276796510517	14
"beta"	21	13.650000000000002	0.025783798754399557	14
"beta"	21	13.7	0.008842160356818729	14
"beta"	21	13.75	0.0034096931079905723	14
"beta"	21	13.8	0.04472458802825879	14
"beta"	21	13.850000000000001	0.10008384711026667	14
"beta"	21	13.900000000000002	0.1558991048509418	14
"beta"	21	13.95	0.13428136794196108	14
"beta"	21	14	0.06536559614713552	14
"beta"	21	14.05	0.07297564621747359	14
"beta"	21	14.100000000000001	0.1030243358954924	14
"beta"	21	14.150000000000002	0.10846058305984077	14
"beta"	21	14.200000000000003	0.1273373188901825	14
"beta"	21	14.25	0.0842309764883855	14
"beta"	21	14.3	0.037292766532039265	14
"beta"	21	14.350000000000001	0.040259503147771714	14
"beta"	21	14.400000000000002	0.02385879603815022	14
"beta"	21	14.450000000000003	0.08073316714001245	14
"beta"	21	14.5	0.08422086857036307	14
"beta"	22	-5	-0.08181600238673961	14
"beta"	22	-4.95	-0.055659113165403194	14
"beta"	22	-4.9	-0.029140338037648178	14
"beta"	22	-4.85	-0.09387658701616712	14
"beta"	22	-4.8	-0.0874855477469393	14
"beta"	22	-4.75	-0.04338353126970783	14
"beta"	22	-4.7	-0.012284774902719795	14
"beta"	22	-4.65	0.026611686681257636	14
"beta"	22	-4.6	0.06503125762520943	14
"beta"	22	-4.55	0.059298036174689664	14
"beta"	22	-4.5	0.0699427927550361	14
"beta"	22	-4.45	0.03983116288673349	14
"beta"	22	-4.4	0.020898289199035098	14
"beta"	22	-4.35	-0.0033620093966860998	14
"beta"	22	-4.3	-0.01361594077388914	14
"beta"	22	-4.25	0.05492155478898147	14
"beta"	22	-4.2	-0.0024356505303865716	14
"beta"	22	-4.15	-0.0781071946188483	14
"beta"	22	-4.1	-0.08629115261519082	14
"beta"	22	-4.05	-0.004389679951911313	14
"beta"	22	-4	0.047927960758273644	14
"beta"	22	-3.95	0.06384688246117405	14
"beta"	22	-3.9	0.056708988115205736	14
"beta"	22	-3.8499999999999996	0.05694705433467795	14
"beta"	22	-3.8	-0.03160478955323114	14
"beta"	22	-3.75	-0.047647646171213656	14
"beta"	22	-3.7	0.029386130562897562	14
"beta"	22	-3.65	0.07553197249932386	14
"beta"	22	-3.5999999999999996	0.07423556648539427	14
"beta"	22	-3.55	0.07048872815662134	14
"beta"	22	-3.5	0.04377920428227371	14
"beta"	22	-3.45	-0.008045048331319653	14
"beta"	22	-3.4	0.007702258547755454	14
"beta"	22	-3.3499999999999996	0.006668961438612854	14
"beta"	22	-3.3	0.04135005130872284	14
"beta"	22	-3.25	0.01042105690213547	14
"beta"	22	-3.2	0.013685646239682821	14
"beta"	22	-3.15	0.0075246054013966435	14
"beta"	22	-3.0999999999999996	0.03684177004057302	14
"beta"	22	-3.05	-0.03446271709001484	14
"beta"	22	-3	-0.04623518478404159	14
"beta"	22	-2.9499999999999997	-0.013836852268409737	14
"beta"	22	-2.9	0.057334902732540334	14
"beta"	22	-2.85	0.09825700639432351	14
"beta"	22	-2.8	0.06894408574597356	14
"beta"	22	-2.75	0.04830143736609592	14
"beta"	22	-2.6999999999999997	0.05587641687658658	14
"beta"	22	-2.65	0.009656476882106173	14
"beta"	22	-2.5999999999999996	0.04552907416555434	14
"beta"	22	-2.55	0.027775660977740084	14
"beta"	22	-2.5	0.003652461991535298	14
"beta"	22	-2.4499999999999997	-0.0151161291653934	14
"beta"	22	-2.4	0.026523540852610532	14
"beta"	22	-2.3499999999999996	0.03888107409960616	14
"beta"	22	-2.3	-0.01656961884145477	14
"beta"	22	-2.25	-0.07730241777710618	14
"beta"	22	-2.1999999999999997	-0.06693659756832218	14
"beta"	22	-2.15	0.02690610683821077	14
"beta"	22	-2.0999999999999996	0.06802374885092036	14
"beta"	22	-2.05	0.02304274708002908	14
"beta"	22	-2	0.027727774380861873	14
"beta"	22	-1.9499999999999997	0.017367355526320252	14
"beta"	22	-1.9	0.013647843652707353	14
"beta"	22	-1.8499999999999996	-0.02689510666990364	14
"beta"	22	-1.7999999999999998	-0.041525389928930026	14
"beta"	22	-1.75	-0.0658375264509486	14
"beta"	22	-1.6999999999999997	-0.014299607438167395	14
"beta"	22	-1.65	-0.0073934075339197325	14
"beta"	22	-1.5999999999999996	0.036122623231990635	14
"beta"	22	-1.5499999999999998	0.07000404728919134	14
"beta"	22	-1.5	0.043662940549289146	14
"beta"	22	-1.4499999999999997	-0.014440554679004573	14
"beta"	22	-1.4	-0.034753710310373644	14
"beta"	22	-1.3499999999999996	0.018940519936422852	14
"beta"	22	-1.2999999999999998	0.016408186616332768	14
"beta"	22	-1.25	0.026847413554028067	14
"beta"	22	-1.1999999999999997	-0.02338364730366717	14
"beta"	22	-1.15	-0.05060553976724301	14
"beta"	22	-1.0999999999999996	-0.040509298659944314	14
"beta"	22	-1.0499999999999998	-0.08218997573049472	14
"beta"	22	-1	-0.008865859994232167	14
"beta"	22	-0.9500000000000002	0.052157927058296805	14
"beta"	22	-0.8999999999999995	0.05041261343701201	14
"beta"	22	-0.8499999999999996	0.04712484735577079	14
"beta"	22	-0.7999999999999998	0.012142857314577149	14
"beta"	22	-0.75	-0.03759914375102508	14
"beta"	22	-0.7000000000000002	-0.012971508035168996	14
"beta"	22	-0.6499999999999995	0.03265611346937899	14
"beta"	22	-0.5999999999999996	-0.002829699404535896	14
"beta"	22	-0.5499999999999998	-0.008703640158024023	14
"beta"	22	-0.5	-0.0004378138777551356	14
"beta"	22	-0.4500000000000002	-0.01835630642521155	14
"beta"	22	-0.39999999999999947	-0.02685369266220584	14
"beta"	22	-0.34999999999999964	-0.046681330606757616	14
"beta"	22	-0.2999999999999998	-0.02126412594804316	14
"beta"	22	-0.25	-0.03858299072998937	14
"beta"	22	-0.1999999999999993	-0.021092227625735045	14
"beta"	22	-0.14999999999999947	-0.055873391764835446	14
"beta"	22	-0.09999999999999964	0.011534481080846789	14
"beta"	22	-0.04999999999999982	0.05906208527818874	14
"beta"	22	0	0.009089875378911094	14
"beta"	22	0.05000000000000071	-0.03084761056524052	14
"beta"	22	0.10000000000000053	0.004302866581534702	14
"beta"	22	0.15000000000000036	-0.007791462679866292	14
"beta"	22	0.20000000000000018	-0.07709054859279589	14
"beta"	22	0.25	-0.049851816734191076	14
"beta"	22	0.3000000000000007	0.012292648885773836	14
"beta"	22	0.35000000000000053	0.036356194593147144	14
"beta"	22	0.40000000000000036	0.03440629526558442	14
"beta"	22	0.4500000000000002	0.023887665805191603	14
"beta"	22	0.5	0.031242655337263916	14
"beta"	22	0.5500000000000007	0.10044858413357324	14
"beta"	22	0.6000000000000005	0.15300564907772737	14
"beta"	22	0.6500000000000004	0.1409139481218527	14
"beta"	22	0.7000000000000002	0.11106143105817831	14
"beta"	22	0.75	0.07337646508147747	14
"beta"	22	0.8000000000000007	0.03397037629062125	14
"beta"	22	0.8500000000000005	-0.02347799577838181	14
"beta"	22	0.9000000000000004	-0.04349194195635731	14
"beta"	22	0.9500000000000002	0.019006860287750053	14
"beta"	22	1	0.08672115127638717	14
"beta"	22	1.0500000000000007	0.027498174895994956	14
"beta"	22	1.1000000000000005	-0.03762859935792592	14
"beta"	22	1.1500000000000004	-0.06444468078201696	14
"beta"	22	1.2000000000000002	-0.016613683674334658	14
"beta"	22	1.25	-0.013065566277532272	14
"beta"	22	1.3000000000000007	-0.07252081304837324	14
"beta"	22	1.3500000000000005	-0.07464297249669195	14
"beta"	22	1.4000000000000004	-0.049950075458192245	14
"beta"	22	1.4500000000000002	-0.019192880224595293	14
"beta"	22	1.5	0.03993673567681988	14
"beta"	22	1.5500000000000007	0.04540094202392967	14
"beta"	22	1.6000000000000005	-0.004200714035740772	14
"beta"	22	1.6500000000000004	-0.010856394503729026	14
"beta"	22	1.7000000000000002	0.010179421711583108	14
"beta"	22	1.75	0.003947158859521225	14
"beta"	22	1.8000000000000007	-0.028282094558561597	14
"beta"	22	1.8500000000000005	-0.0029863308110627184	14
"beta"	22	1.9000000000000004	0.007292177453103084	14
"beta"	22	1.9500000000000002	0.014185597895717708	14
"beta"	22	2	0.0040371940834381115	14
"beta"	22	2.0500000000000007	-0.04897905311171573	14
"beta"	22	2.1000000000000005	-0.01902630537708628	14
"beta"	22	2.1500000000000004	-0.010100708459534523	14
"beta"	22	2.2	-0.0028664579772555254	14
"beta"	22	2.25	-0.018948645933741466	14
"beta"	22	2.3000000000000007	-0.016467918737678836	14
"beta"	22	2.3500000000000005	0.03549530238136759	14
"beta"	22	2.4000000000000004	0.05967332980616104	14
"beta"	22	2.45	0.04293363135797344	14
"beta"	22	2.5	0.03523413153909565	14
"beta"	22	2.5500000000000007	0.0620998252623859	14
"beta"	22	2.6000000000000005	0.08156600687746404	14
"beta"	22	2.6500000000000004	0.017276854653905976	14
"beta"	22	2.7	-0.0620439037767662	14
"beta"	22	2.75	-0.05819918686325924	14
"beta"	22	2.8000000000000007	-0.02705438743249992	14
"beta"	22	2.8500000000000005	-0.021735964115377576	14
"beta"	22	2.9000000000000004	0.008214229520390795	14
"beta"	22	2.95	0.02737626005982651	14
"beta"	22	3	0.009185165230339179	14
"beta"	22	3.0500000000000007	-0.05168525128381856	14
"beta"	22	3.0999999999999996	-0.06411357874327997	14
"beta"	22	3.1500000000000004	-0.01567978609795518	14
"beta"	22	3.200000000000001	0.048757064105744034	14
"beta"	22	3.25	0.046686659103477454	14
"beta"	22	3.3000000000000007	0.02320418333223582	14
"beta"	22	3.3499999999999996	0.005920541808779913	14
"beta"	22	3.4000000000000004	-0.05554032036932967	14
"beta"	22	3.450000000000001	-0.10151925820971039	14
"beta"	22	3.5	-0.11029685998349693	14
"beta"	22	3.5500000000000007	-0.05286073805191278	14
"beta"	22	3.5999999999999996	-0.0027631503493992615	14
"beta"	22	3.6500000000000004	-0.040898991219143976	14
"beta"	22	3.700000000000001	-0.02672931535892546	14
"beta"	22	3.75	-0.011496968410710934	14
"beta"	22	3.8000000000000007	-0.01354887463008139	14
"beta"	22	3.8499999999999996	0.0514510212303481	14
"beta"	22	3.9000000000000004	0.07438877291538097	14
"beta"	22	3.950000000000001	-0.013257235015762358	14
"beta"	22	4	-0.09336515925449747	14
"beta"	22	4.050000000000001	0.004656470371839979	14
"beta"	22	4.1	0.13627586643279485	14
"beta"	22	4.15	0.08309796973276647	14
"beta"	22	4.200000000000001	0.08403519653863291	14
"beta"	22	4.25	0.0579973865678483	14
"beta"	22	4.300000000000001	0.06282451349271682	14
"beta"	22	4.35	0.12124524094418956	14
"beta"	22	4.4	0.14020805808611475	14
"beta"	22	4.450000000000001	0.09445261109946546	14
"beta"	22	4.5	0.03726834307710478	14
"beta"	22	4.550000000000001	0.03230332779938401	14
"beta"	22	4.600000000000001	-0.0416605361138644	14
"beta"	22	4.65	-0.12152906457624983	14
"beta"	22	4.700000000000001	-0.11860721790383359	14
"beta"	22	4.75	-0.062185184907349554	14
"beta"	22	4.800000000000001	-0.00821331800153656	14
